genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Alternative,BTS,ì‚¬ëž‘ì€ ì„ ìœ¨ì„ íƒ€ê³  (Day By Day),56SkdBKyR2zOkjk6wVFI9s,59,0.000813,0.653,309573,0.708,0.0197,A,0.0764,-9.367,Major,0.0263,100.698,4-Apr,0.891
Alternative,BTS,ë‚´ì¼ì„ í–¥í•´,4ElNxglBjcrASiGn58t9Jm,64,0.395,0.597,229760,0.417,8.35E-06,D,0.128,-7.952,Major,0.0502,143.839,4-Apr,0.263
Alternative,BTS,ì„¤ë ˆìž„,0u5aO1GYsIhAWCPuXdwnak,60,3.35E-05,0.456,201173,0.826,0.57,G#,0.0548,-7.611,Major,0.0268,82.539,4-Apr,0.415
Alternative,BTS,My Humming,6iOvnACn4ChlAw4lWUU4dd,64,0.0716,0.71,217813,0.71,1.07E-06,C,0.206,-2.474,Major,0.0579,169.944,4-Apr,0.7
Alternative,BTS,ë‹¬ë ¤ë¼ ê°•ê±´ìš°,2oaK4JLVnmRGIO9ytBE1bt,70,0.0722,0.7,302000,0.742,0.0199,F,0.11,-6.777,Minor,0.0716,91.959,4-Apr,0.197
Alternative,BTS,ì—´ì •ì˜ íŒ€,1Vej0qeQ3ioKwpI6FUbRv1,69,0.00022,0.524,184867,0.939,0,A,0.623,-3.994,Major,0.113,150.184,4-Apr,0.661
Alternative,BTS,ë¯¸ëž˜ì˜ ê¿ˆ,1qAuIPMALdFtGv2Ymjy5l0,63,0.00204,0.487,248373,0.9,6.42E-06,F,0.11,-4.54,Major,0.0529,149.959,4-Apr,0.377
Alternative,BTS,ì‚¬ëž‘í•  ìˆ˜ ìžˆì–´ìš”,2PsjiKghYKF3k13NOIiFFW,62,0.22,0.941,60000,0.656,1.06E-05,C,0.121,-8.178,Major,0.154,109.908,4-Apr,0.382
Alternative,BTS,í–‰ë³µì„ ê¿ˆê¾¸ë‹¤,4LkLfPYc3yjOta7Gk8FDRB,63,0.0607,0.547,246240,0.294,0.786,G,0.0933,-10.202,Major,0.0482,105.027,4-Apr,0.11
Alternative,BTS,ë§ˆì§€ë§‰ ì½˜ì„œíŠ¸,0uppYCG86ajpV2hSR3dJJ0,70,0.00244,0.666,282907,0.936,0.086,G,0.153,-9.919,Major,0.0476,91.577,4-Apr,0.776
Alternative,BTS,Bad Boy,0qpSvzE0Rws3gVZNZCf04v,63,0.257,0.388,127318,0.52,0.185,D,0.113,-8.354,Major,0.0593,84.851,4-Apr,0.196
Alternative,BTS,All Right,4dVbhS6OiYvFikshyaQaCN,66,6.20E-05,0.374,260027,0.927,0.000177,E,0.0575,-4.212,Major,0.0652,154.047,4-Apr,0.301
Alternative,BTS,í”¼ì¹´ë¶€ Peek-A-Boo,1MQ8ydvrTnn2QJgXFATJvD,67,0.00561,0.773,211960,0.564,1.99E-05,C#,0.213,-7.241,Major,0.249,155.976,4-Apr,0.0588
Alternative,BTS,ë´ Look,3Xfg7AegXaDLoD5GOUMf2e,61,0.00768,0.274,288036,0.652,6.42E-05,F,0.108,-6.196,Minor,0.0625,173.009,4-Apr,0.1
Alternative,BTS,I Just,2I88NEWpKrAPZuapXNV5G6,65,0.274,0.605,185617,0.553,0.0152,A#,0.184,-10.845,Minor,0.101,152.076,4-Apr,0.62
Alternative,BTS,Kingdom Come,3DlgDXIYtnWtJKiB8bZQMv,65,0.536,0.777,201733,0.662,4.61E-06,G,0.593,-8.393,Major,0.27,111.13,4-Apr,0.634
Alternative,BTS,Time To Love,5Xak5fmy089t0FYmh3VJiY,71,0.323,0.36,342653,0.684,0,E,0.34,-6.457,Minor,0.0308,77.15,4-Apr,0.2
Alternative,BTS,ë‘ ë²ˆì§¸ ë°ì´íŠ¸ My Second Date,1u4orOe6gYxeE9xKpv11Qi,61,0.924,0.391,205490,0.322,1.29E-06,D#,0.0934,-9.809,Major,0.0628,83.947,4-Apr,0.45
Alternative,BTS,Attaboy,7Ffgp7DIow5wECYQyzEiTq,64,0.0116,0.72,146914,0.647,0.000206,C#,0.571,-5.411,Minor,0.0642,157.877,4-Apr,0.809
Alternative,BTS,Perfect 10,2MvIMgtWyK88OiPi0J8Dg3,68,0.00252,0.576,283400,0.989,0.0032,D,0.0243,-1.909,Major,0.112,135.093,4-Apr,0.352
Alternative,BTS,About Love,1fQaoh3imrMunWVZh5kf90,64,0.000332,0.576,323800,0.906,0.0614,D,0.0908,-7.677,Major,0.0571,127.935,4-Apr,0.211
Alternative,BTS,ë‹¬ë¹› ì†Œë¦¬ Moonlight Melody,6dRAAG4sB71NAtVCHJep7s,61,0.000281,0.468,252360,0.851,0.00483,B,0.0644,-3.617,Major,0.0398,92.079,4-Apr,0.293
Alternative,BTS,í”¼ì¹´ë¶€ Peek-A-Boo,5BoDFGTXZ8j5muc6Sb2jMz,62,0.304,0.623,157303,0.615,0.00874,C#,0.25,-10.064,Major,0.146,169.137,4-Apr,0.672
Alternative,BTS,ë´ Look,316r1KLN0bcmpr7TZcMCXT,61,0.096,0.643,248880,0.945,7.71E-06,C,0.495,-4.66,Major,0.0779,120.723,4-Apr,0.526
Alternative,BTS,I Just,0WXct4PcELq8Jh1R4Yhw4W,60,0.874,0.484,270547,0.309,1.29E-06,D,0.101,-10.238,Minor,0.213,99.424,4-Mar,0.13
Alternative,BTS,Kingdom Come,7hm4HTk9encxT0LYC0J6oI,65,0.00425,0.538,183440,0.52,0,A,0.367,-7.46,Major,0.0299,106.031,4-Apr,0.678
Alternative,BTS,ë‘ ë²ˆì§¸ ë°ì´íŠ¸ My Second Date,4OLI1dUkU9GFHm3IUgChaf,61,0.0424,0.774,163196,0.659,0.000501,D#,0.302,-6.909,Major,0.206,99.018,4-Apr,0.467
Alternative,BTS,Attaboy,1x1BKrrpq7CfOZPBeUsx16,64,0.597,0.543,261103,0.298,1.49E-06,C,0.0804,-9.167,Major,0.0683,125.523,4-Apr,0.254
Alternative,BTS,Perfect 10,3nXrCAE44KlevAkQB2XWcN,67,0.402,0.514,166998,0.506,2.56E-05,A#,0.191,-7.095,Minor,0.28,88.044,4-Apr,0.312
Alternative,BTS,About Love,4ZSQS1o7qYAXJa5I37lk5x,64,0.308,0.7,266934,0.399,0.0128,D#,0.119,-6.558,Minor,0.0461,79.551,4-Mar,0.348
Alternative,BTS,ë‹¬ë¹› ì†Œë¦¬ Moonlight Melody,6M6UoxIPn4NOWW0x7JPRfv,61,0.0172,0.701,279027,0.815,0.000627,C,0.0969,-5.995,Major,0.038,138.142,4-Apr,0.67
Alternative,BTS,7ì›” 7ì¼ One Of These Nights,4iG2gAwKXsOcijVaVXzRPW,68,8.74E-05,0.438,261000,0.94,0.0777,D,0.3,-3.249,Major,0.0452,100.99,4-Mar,0.421
Alternative,BTS,Cool Hot Sweet Love,606F3qdYCXtDVtKN53YsuW,61,0.347,0.411,253781,0.377,0.765,D#,0.222,-9.553,Major,0.0296,139.881,4-Apr,0.0321
Alternative,BTS,Light Me Up,15VRO9CQwMpbqUYA7e6Hwg,70,0.406,0.485,260947,0.738,8.77E-05,C#,0.514,-8.884,Minor,0.101,114.713,4-Apr,0.484
Alternative,BTS,ì²˜ìŒì¸ê°€ìš” First Time,3GZD6HmiNUhxXYf8Gch723,63,0.0284,0.907,234093,0.596,0.000193,A#,0.19,-4.957,Minor,0.236,123.045,4-Apr,0.492
Alternative,BTS,ìž¥ë¯¸ê½ƒ í–¥ê¸°ëŠ” ë°”ëžŒì— ë‚ ë¦¬ê³  Rose Scent Breeze,2VMJkgrhqfOOYBlZif2nvX,63,0.771,0.704,133560,0.478,0.000516,A,0.0875,-6.562,Major,0.047,128.789,4-Apr,0.42
Alternative,BTS,7ì›” 7ì¼ One Of These Nights - De-Capo Version,0Hrd6CSafHHqKptyFppmqH,63,0.00025,0.442,167773,0.872,1.74E-05,D,0.0602,-5.072,Major,0.123,159.867,4-Apr,0.568
Alternative,BTS,7ì›” 7ì¼ One Of These Nights - Joe Millionaire Version,1jq28NGw6wdtFKx8MBPy6C,66,0.000247,0.617,212347,0.922,0.388,B,0.363,-3.474,Major,0.0744,132.059,4-Apr,0.6
Alternative,BTS,7ì›” 7ì¼ One Of These Nights - Piano Version,6dJODklApmve5IzgKWUqV2,60,2.57E-05,0.143,256333,0.919,0.00427,A,0.134,-4.438,Major,0.11,172.668,4-Mar,0.201
Alternative,BTS,Dumb Dumb,5O9Dz0h08LuBi0aVvDcylh,64,0.000526,0.483,232067,0.941,3.50E-06,D,0.31,-3.598,Minor,0.0575,156.033,4-Apr,0.503
Alternative,BTS,Huff n Puff,1BViPjTT585XAhkUUrkts0,61,0.975,0.377,334570,0.255,0.000208,E,0.102,-11.165,Minor,0.0387,125.004,4-May,0.37
Alternative,BTS,Campfire,57Xjny5yNzAcsxnusKmAfA,68,0.000563,0.486,219754,0.666,0.789,A,0.101,-5.084,Major,0.033,157.992,4-Apr,0.741
Alternative,BTS,Red Dress,0VaIsQoIQY10uxBrOyZ5cQ,60,0.464,0.784,195356,0.435,5.27E-06,G#,0.0913,-9.197,Major,0.0647,90.033,4-Apr,0.865
Alternative,BTS,Oh Boy,6HguG9HRb1Ke1bhihfE4m8,68,0.0509,0.656,225956,0.521,4.85E-06,D,0.0791,-5.274,Major,0.0302,91.031,4-Apr,0.476
Alternative,BTS,Lady's Room,2JuasWPUodaUxf5nwNpciQ,64,0.37,0.384,259200,0.562,0.267,D#,0.0775,-10.059,Minor,0.0296,136.094,4-Mar,0.159
Alternative,BTS,Time Slip,2hx4ptqsE8dboLH3NCLmaN,60,0.000431,0.568,231400,0.94,4.96E-05,C#,0.0779,-5.401,Major,0.0411,97.096,4-Apr,0.738
Alternative,BTS,Don't U Wait No More,5gW5dSy3vXJxgzma4rQuzH,67,0.132,0.859,194230,0.413,0,C#,0.334,-7.399,Major,0.182,115.035,4-Apr,0.697
Alternative,BTS,Day 1,72Qo3U5apeuv91j9BEqJBM,63,0.765,0.287,164430,0.234,0.0636,E,0.123,-17.86,Major,0.0672,74.454,4-Apr,0.121
Alternative,BTS,Cool World,2q0VexHJirnUPnEOhr2DxK,65,0.681,0.673,277521,0.463,4.90E-06,D,0.0907,-7.247,Major,0.191,147.981,4-Apr,0.268
Alternative,BTS,Power Up,2qU9ro2FCa4WjFqTg1JFJP,67,0.0725,0.805,168933,0.496,0.016,G#,0.103,-7.294,Major,0.103,159.917,4-Apr,0.299
Alternative,BTS,With You,2ugghimAssmeO3YpFIV7mb,66,0.219,0.701,144333,0.261,0,C,0.0821,-19.846,Major,0.0938,97.042,4-Apr,0.89
Alternative,BTS,Mr. E,7oVEtyuv9NBmnytsCIsY5I,69,0.0143,0.585,230253,0.972,0,A,0.0707,-4.45,Minor,0.0534,110.006,4-Apr,0.585
Alternative,BTS,Mosquito,6KtLECDztnah63TNmV4Plw,62,0.000631,0.246,212733,0.768,0.301,A,0.102,-7.48,Major,0.0387,169.873,4-Apr,0.35
Alternative,BTS,Hit That Drum,0UeYCHOETPfai02uskjJ3x,69,0.0933,0.634,235813,0.711,0.0309,B,0.0823,-6.187,Major,0.0457,124.962,4-Apr,0.451
Alternative,BTS,Blue Lemonade,7fcfNW0XxTWlwVlftzfDOR,69,0.000155,0.43,315120,0.704,0.00221,C#,0.0933,-8.008,Minor,0.0804,118.242,4-Apr,0.703
Alternative,BTS,Bad Boy - (English Version) [Bonus Track],3Uvx1TO0Kg5HgGPk58lHXv,64,0.00327,0.562,253413,0.593,0.00139,F,0.0967,-9.362,Major,0.0263,80.289,4-Apr,0.574
Alternative,BTS,#Cookie Jar,0xYlNtVflZPG1pUbk4qp77,66,0.0673,0.694,200801,0.665,0.000187,D,0.117,-7.626,Major,0.266,115.068,4-Apr,0.378
Alternative,BTS,Aitai-tai,5AEyKKiz6YPTLR7EDFLqMS,68,0.329,0.418,235842,0.583,0.769,A,0.238,-7.296,Major,0.0257,79.594,4-Apr,0.327
Alternative,BTS,Cause it's you,14oQGWPqh5BriU78hT19CE,60,0.31,0.725,114313,0.504,0,F#,0.116,-3.544,Minor,0.0471,140.023,4-Apr,0.0723
Alternative,BTS,Dumb Dumb,1wsRitfRRtWyEapl0q22o8,66,0.0129,0.599,206200,0.957,7.06E-05,B,0.155,-5.764,Major,0.188,103.68,4-Apr,0.489
Alternative,BTS,Russian Roulette,1G8jae4jD8mwkXdodqHsBM,65,0.0691,0.464,270000,0.701,0.00182,A,0.0766,-5.943,Major,0.0341,73.97,4-Apr,0.407
Alternative,BTS,Red Flavor,30HCB1FoE77IfGRyNv4eFq,61,4.58E-05,0.496,255080,0.878,9.40E-05,A#,0.268,-4.822,Minor,0.0549,79.029,4-Apr,0.548
Alternative,BTS,#Cookie Jar,3VEFybccRTeWSZRkJxDuNR,63,0.0146,0.417,171693,0.849,0.000387,C#,0.0673,-4.199,Minor,0.0481,94.267,4-Apr,0.594
Alternative,BTS,Cause it's you,7brQHA2CgQpcMBiOlfiXYb,65,0.00892,0.464,251187,0.701,0.309,F#,0.335,-5.693,Minor,0.0411,83.996,4-Apr,0.356
Alternative,BTS,ê·¸ë¦¼ìž,1HA2V2EfAgJUBVOju4YfiB,63,0.127,0.745,177697,0.672,0,A,0.103,-5.738,Major,0.0346,108.031,4-Apr,0.641
Alternative,BTS,ë– ë‚  ê±°ì•¼,2ZbvTTHaZIYu9XhnRO44mr,64,0.694,0.595,232240,0.419,0,D,0.12,-8.122,Minor,0.276,120.14,4-Apr,0.33
Alternative,BTS,í™˜ìƒ Rebirth,77A7dWpSxVoauUbJn83Oj3,62,0.296,0.595,283347,0.667,0,F#,0.109,-6.442,Major,0.034,121.949,4-Apr,0.272
Alternative,BTS,í™˜ìƒ Rebirth - Instrumental,19iqWNzp5LwEdvntpEK8MP,67,0.0132,0.524,215267,0.578,0.00921,A,0.108,-4.563,Major,0.12,123.669,4-Apr,0.537
Alternative,BTS,ë¹¨ê°„ ë§› Red Flavor,5PZ2cqh9Yem2g6cTSOLllz,64,0.00804,0.416,202973,0.741,0,G,0.273,-4.001,Major,0.0335,160.515,4-Apr,0.286
Alternative,BTS,You Better Know,4j4pPKE3xAblPIbhxScC1j,59,0.229,0.9,173693,0.538,0.843,G,0.287,-7.879,Major,0.0343,95.508,4-Apr,0.713
Alternative,BTS,Zoo,1wlKw9NAWVWpx7OIAyg9EA,63,0.00165,0.573,283027,0.75,0.000285,E,0.131,-5.718,Minor,0.0272,101.049,4-Mar,0.544
Alternative,BTS,ì—¬ë¦„ë¹› Mojito,29ZZAShKhwRUuKULSNtxX6,67,0.0427,0.664,207071,0.664,0.00489,G,0.104,-6.104,Major,0.0393,176.678,4-Apr,0.19
Alternative,BTS,ë°”ë‹¤ê°€ ë“¤ë ¤ Hear The Sea,507bYMYfbm6sUS9iEAaeSd,66,0.0102,0.448,258333,0.61,0.000491,D#,0.135,-2.695,Minor,0.0342,123.762,4-Apr,0.214
Alternative,BTS,Would U,1OKQIvaO7yn7R2BpdUFG7D,62,0.0174,0.552,245787,0.935,1.98E-06,C,0.116,-4.096,Major,0.0623,74.954,4-Apr,0.38
Alternative,BTS,Would U - Instrumental,0PV1TFUMTBrDETzW6KQulB,67,0.125,0.59,286440,0.672,1.04E-06,C#,0.147,-11.792,Major,0.412,206.247,4-Apr,0.688
Alternative,BTS,Rookie,3pO37BXsjMC2wApALxGbuB,60,0.000426,0.391,229867,0.801,0.000208,F#,0.0662,-5.102,Minor,0.0813,146.729,4-Apr,0.341
Alternative,BTS,Little Little,2NCBjlH7FHEG7hXcnvUaWA,63,0.454,0.782,127273,0.494,6.31E-05,C,0.134,-1.458,Major,0.0339,65.832,4-Apr,0.401
Alternative,BTS,Happily Ever After,19LT4ZUEeoUdimKE04WJJg,60,0.085,0.608,257867,0.897,0,C#,0.108,-2.921,Major,0.291,166.652,4-Apr,0.868
Alternative,BTS,Talk To Me,4iWYPj04kHXcZK0st5yzZf,64,0.00378,0.532,236907,0.633,0,B,0.0804,-5.106,Minor,0.0682,164.13,4-Apr,0.448
Alternative,BTS,Body Talk,0UrWr7Jnu1heq1o99ZwUd0,67,0.00834,0.563,256240,0.86,0.0106,G#,0.39,-7.533,Major,0.0621,97.867,4-Apr,0.517
Alternative,BTS,ë§ˆì§€ë§‰ ì‚¬ëž‘ Last Love,0f37VQs969vZUL4gVfHRV9,61,0.00172,0.551,265840,0.939,0.000239,B,0.109,-5.371,Major,0.171,90.592,4-Apr,0.367
Alternative,BTS,ëŸ¬ì‹œì•ˆ ë£°ë › Russian Roulette,6AKWOVOJ81OQfsgxZbJ6QN,60,2.08E-05,0.485,224906,0.987,0,E,0.267,-3.1,Major,0.0738,123.576,4-Apr,0.272
Alternative,BTS,Lucky Girl,435yU2MvEGfDdmbH0noWZ0,60,0.964,0.577,126312,0.387,0.706,G,0.208,-8.607,Major,0.274,146.565,4-Jan,0.459
Alternative,BTS,Bad Dracula,5omWAB5iNMHvbAfBSzkdu8,61,0.0116,0.488,187347,0.842,0.00127,F#,0.146,-5.926,Major,0.0469,90.003,4-Apr,0.41
Alternative,BTS,Sunny Afternoon,2kWowW0k4oFymhkr7LmvzO,67,0.0311,0.654,211960,0.726,6.35E-05,A#,0.0618,-3.803,Minor,0.0401,103.987,4-Apr,0.728
Alternative,BTS,Fool,0ADZ5dmXhlfzjMw6lefoPl,66,0.000696,0.518,238173,0.797,0,F#,0.107,-5.153,Major,0.0309,132.915,4-Apr,0.293
Alternative,BTS,Some Love,2jWBH2mvHuisHxhpDbHSXP,60,0.000172,0.555,209703,0.95,2.83E-06,B,0.14,-3.948,Minor,0.0576,96.508,4-Apr,0.385
Alternative,BTS,My Dear,2Ow4Pmi0VOOLvbmJ8V70qo,62,0.0142,0.69,221493,0.897,0,B,0.108,-4.696,Minor,0.0506,140.05,4-Apr,0.849
Alternative,BTS,Yossism (Music from Telemonster),42T2QQv3xgBlpQxaSP7lnK,65,0.00841,0.386,238240,0.677,0.00366,D,0.341,-5.83,Major,0.0346,126.602,4-Apr,0.195
Alternative,BTS,ì„¸ê°€ì§€ ì†Œì› Wish Tree,6FOpPA0a80RuBqqgDozvja,63,0.012,0.407,243573,0.896,0,F#,0.196,-2.935,Major,0.063,138.697,4-Mar,0.156
Alternative,BTS,Ice Cream Cake,6YIggUJW3ttAAPRdnki8RM,59,0.142,0.527,196905,0.418,0.775,E,0.139,-10.204,Minor,0.0277,129.516,4-Apr,0.218
Alternative,BTS,Automatic,6lUY6MoqGgPnA27PHYxem5,61,0.000698,0.686,205733,0.898,4.61E-05,D#,0.0721,-2.72,Minor,0.052,122.985,4-Apr,0.696
Alternative,BTS,Somethin Kinda Crazy,7bu0znpSbTks0O6I98ij0W,65,6.28E-05,0.287,254627,0.67,0.748,F#,0.237,-9.381,Major,0.0368,148.928,4-Apr,0.222
Alternative,BTS,Stupid Cupid,3gmEzilP9BzF45wIMvA16l,60,0.009,0.469,183507,0.969,1.11E-05,C,0.346,-2.219,Major,0.0589,164.042,4-Apr,0.476
Alternative,BTS,Take It Slow,1f2V8U1BiWaC9aJWmpOARe,71,0.0264,0.451,216933,0.97,0.00355,C,0.102,-4.938,Major,0.107,122.444,4-Apr,0.198
Alternative,BTS,Candy,5NeIONQWJ25uPylJBJiO4c,68,0.0417,0.545,282947,0.753,0,D#,0.389,-4.618,Minor,0.036,105.754,4-Apr,0.434
Alternative,BTS,Ice Cream Cake,6YQUuoMnRIMaOmouYoMfQr,62,0.00598,0.552,199413,0.804,0,G#,0.111,-4.299,Major,0.0303,95.98,4-Apr,0.714
Alternative,BTS,Automatic,5KDNFlHAdDJ84fhK27c35X,63,3.32E-05,0.365,247267,0.894,0.171,B,0.267,-4.682,Minor,0.0572,82.305,4-Mar,0.31
Alternative,BTS,Somethin Kinda Crazy,7hwcojGiRqYm100tSmpZE3,61,0.0339,0.486,241640,0.784,0.00452,C,0.53,-6.68,Major,0.0852,195.154,4-Apr,0.315
Alternative,BTS,Stupid Cupid,0DQQRJ4sR3pxwom9L7D7QR,62,0.453,0.89,242196,0.523,1.58E-06,F#,0.0831,-8.526,Major,0.056,111.031,4-Apr,0.345
Alternative,BTS,Take It Slow,44wXefe8WB9Fd6xwtmAwbR,65,1.83E-05,0.399,231480,0.953,2.53E-05,E,0.149,-4.276,Major,0.0752,174.216,4-Apr,0.555
Alternative,BTS,ì‚¬íƒ• (Candy),51c94ac31swyDQj9B3Lzs3,63,0.000249,0.269,299533,0.853,0.000246,G,0.118,-4.647,Minor,0.0854,141.581,4-Apr,0.179
Alternative,BTS,Be Natural,6R6ihJhRbgu7JxJKIbW57w,64,0.74,0.654,243238,0.325,2.14E-05,D,0.152,-11.925,Major,0.282,139.886,4-Apr,0.39
Alternative,BTS,Be Natural,0hTiTU0yqthnByyZDD3bcc,60,0.00075,0.374,263080,0.903,5.85E-06,A#,0.244,-4.49,Major,0.0825,109.118,4-Mar,0.429
Alternative,BTS,í–‰ë³µ (Happiness),17YuXw2ScwLLL1sUrRKhoW,62,0.353,0.68,218947,0.747,0,E,0.138,-6.056,Minor,0.091,113.933,4-Apr,0.331
Alternative,BTS,Gold,6EPRKhUOdiFSQwGBRBbvsZ,71,0.00242,0.317,165907,0.981,0.00677,F#,0.0852,-7.102,Major,0.174,140.079,4-Apr,0.234
Alternative,BTS,I Promise You (I.P.U.),1znGxpojJSjxZZEWA5zWva,68,0.00039,0.309,261813,0.919,0.000225,D,0.423,-3.131,Major,0.0609,103.891,4-Apr,0.322
Alternative,BTS,Boomerang,2pMPWE7PJH1PizfgGRMnR9,56,0.779,0.276,175453,0.358,2.50E-06,A,0.0728,-7.684,Major,0.0443,81.977,4-Apr,0.13
Alternative,BTS,We Are,2VSbEXqs6NbNiZSTcHlIDR,66,0.000101,0.32,294600,0.88,4.31E-06,D,0.076,-6.035,Major,0.0504,146.349,4-Apr,0.257
Alternative,BTS,Day By Day,6M14BiCN00nOsba4JaYsHW,64,0.551,0.72,126947,0.912,0.00122,E,0.0982,-6.13,Major,0.0363,122.782,4-Apr,0.973
Alternative,BTS,I'll Remember,4xR3MAscflQ262kMeiKshQ,60,0.882,0.423,184600,0.294,5.43E-06,F,0.0981,-13.673,Minor,0.0593,129.146,4-Apr,0.401
Alternative,BTS,I Promise You - Propose Ver.,4KoNBTm9a55KgLMtEaf3n6,63,0.00222,0.443,261533,0.94,0,A#,0.263,-5.107,Minor,0.04,95.196,4-Apr,0.521
Alternative,BTS,GOLD,0Puj4YlTm6xNzDDADXHMI9,66,0.032,0.324,178440,0.938,0.0321,F#,0.0961,-7.332,Minor,0.102,168.131,4-Apr,0.543
Alternative,BTS,I PROMISE YOU (I.P.U.),6mXMILvElYiWu4fa9oaJXe,60,0.0688,0.626,238033,0.527,0.000214,G,0.372,-9.371,Major,0.109,151.657,4-Apr,0.227
Alternative,BTS,BOOMERANG,5Tp4UJvnsF4Zd05k0zXUte,64,0.637,0.693,203240,0.369,0.00335,G,0.0951,-12.683,Minor,0.175,140.148,4-Apr,0.141
Alternative,BTS,WE ARE,4zMmqb0pYwX6b0qc0slCoT,61,0.849,0.826,239324,0.365,3.80E-06,C#,0.186,-7.024,Major,0.0412,85.244,4-Apr,0.802
Alternative,BTS,DAY BY DAY,5G1sTBGbZT5o4PNRc75RKI,69,0.00417,0.356,193653,0.872,0.00975,D,0.0997,-7.837,Major,0.068,166.3,4-Apr,0.607
Alternative,BTS,I'LL REMEMBER,6u1yKoh00WaoSpNp46RzKF,58,0.00811,0.543,236973,0.79,0,B,0.238,-5.932,Major,0.0358,80.923,4-Apr,0.339
Alternative,BTS,I PROMISE YOU (Propose Ver.),1sxUaLi0G2vB7dl4ogtCxH,61,0.0814,0.728,237240,0.94,0.000162,E,0.109,-5.034,Major,0.0368,113.76,4-Apr,0.967
Alternative,BTS,Nothing Without You - Intro.,2qJkesdHu9sMMVFgkRkqhQ,64,0.00251,0.443,202213,0.844,0,B,0.085,-5.414,Minor,0.0425,76.001,4-Apr,0.452
Alternative,BTS,Beautiful,0QQIhT6PtJ5glyn4HKNKQ6,64,0.626,0.466,269893,0.496,6.22E-06,C#,0.117,-6.606,Major,0.0302,74.747,4-Apr,0.352
Alternative,BTS,ê°–ê³  ì‹¶ì–´ Wanna,5irqvOUbWsUefjZ8KPSQ66,64,0.0886,0.723,252893,0.471,0.000881,A#,0.112,-9.506,Major,0.122,121.962,4-Apr,0.135
Alternative,BTS,Twilight,4QJLKU75Rg4558f4LbDBRi,65,8.67E-05,0.485,249067,0.911,0,D#,0.092,-5.749,Major,0.0355,89.956,4-Apr,0.568
Alternative,BTS,í™œí™œ Burn It Up - Prequel Remix,5oyCruHORvRI8UEh9xVyam,65,0.081,0.49,217626,0.753,2.74E-06,F#,0.268,-5.41,Major,0.239,156.241,4-Apr,0.325
Alternative,BTS,ì—ë„ˆì œí‹± Energetic - Prequel Remix,4BggEwLhGfrbrl7JBhC8EC,67,0.00132,0.736,216733,0.811,0.000142,A,0.107,-4.17,Minor,0.081,103.502,4-Apr,0.609
Alternative,BTS,Wanna Be My Baby,5fpizYGbi5IQoEraj6FP0R,66,0.022,0.734,231493,0.864,9.94E-06,D,0.246,-6.119,Major,0.303,105.933,4-Apr,0.47
Alternative,BTS,ì—ë„ˆì œí‹± Energetic,1mWdyqs6Zvg8b1lKjDc8yB,63,0.315,0.429,293398,0.587,0,A,0.108,-4.588,Major,0.0275,145.003,4-Mar,0.164
Alternative,BTS,í™œí™œ Burn It Up,5pRElcsPZrgZXkoON2o5Go,62,0.00116,0.359,230427,0.955,0,E,0.349,-2.323,Minor,0.12,170.033,4-Apr,0.446
Alternative,BTS,To Be One - Outro.,7jp3STyCSsoakSPUoKTtFX,60,2.38E-05,0.433,209302,0.973,1.79E-06,G#,0.0813,-4.82,Major,0.145,171.955,4-Apr,0.298
Alternative,BTS,Nothing Without You (Intro.),2W9u3whoCkQYOUbmnSrHi1,60,0.169,0.539,236701,0.577,0,G,0.14,-7.762,Major,0.386,177.786,4-Apr,0.319
Alternative,BTS,Beautiful,564oa00vY05d1uYnTEAAmE,65,0.656,0.885,183760,0.595,4.42E-06,G,0.105,-5.487,Major,0.286,148.034,4-Apr,0.754
Alternative,BTS,Wanna,104buTcnP2AsxqB7U1FIZ4,67,0.0484,0.59,169801,0.671,0,A,0.0604,-6.098,Major,0.0706,149.982,4-Apr,0.438
Alternative,BTS,Twilight,5IPT4Noqvo7bsfbWUOHcG4,63,0.0123,0.576,223893,0.782,0.00241,C#,0.467,-6.167,Major,0.0346,87.971,4-Apr,0.367
Alternative,BTS,Burn It Up (Prequel Remix),3OltYYcLZUhvho5QoRbUNr,60,0.0511,0.554,188387,0.923,1.51E-05,G,0.191,-3.548,Major,0.0376,137.939,4-Apr,0.808
Alternative,BTS,Energetic (Prequel Remix),3UygY7qW2cvG9Llkay6i1i,65,0.00744,0.367,214947,0.86,0.000109,B,0.214,-4.82,Minor,0.0535,175.021,4-Apr,0.461
Alternative,BTS,Wanna Be (My Baby),0Zgcv1wy4bRWpfsM27uPGK,65,0.689,0.584,153750,0.389,0,B,0.319,-12.315,Major,0.154,79.976,4-Apr,0.288
Alternative,BTS,Energetic,3SVAN3BRByDmHOhKyIDxfC,71,0.0626,0.36,264067,0.505,9.22E-05,G,0.172,-9.129,Major,0.026,74.807,4-Apr,0.317
Alternative,BTS,Burn It Up,7qFhAfUbytgPIVz4TYb3hT,62,0.194,0.729,280267,0.458,7.57E-05,B,0.0961,-8.681,Major,0.124,78.995,4-Apr,0.317
Alternative,BTS,To Be One (Outro.),79M3Eq1q61lkeQJ1OCVEdZ,61,1.62E-05,0.32,238653,0.909,0.139,G,0.0443,-4.612,Major,0.0412,109.649,4-Mar,0.21
